t_ms,t_flight_s,loop_dt_us,state,imu_fault,rbf_pulled,batt_low,batt_critical,qb_w,qb_x,qb_y,qb_z,qg_w,qg_x,qg_y,qg_z,vote_disagree_deg,body_pitch_deg,body_yaw_deg,defl_pitch_deg,defl_yaw_deg,setp_pitch_deg,err_pitch_deg,err_yaw_deg,pid_p_pitch_deg,pid_i_pitch_deg,pid_d_pitch_deg,pid_p_yaw_deg,pid_i_yaw_deg,pid_d_yaw_deg,cmd_pitch_deg,cmd_yaw_deg,baro_alt_m,baro_temp_c,accel_g,batt_v,dropped_frames_cum
2234,2.1160,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5960,0.0,3.5180,0.0,0.0,-5.5960,0.0,0,0,0,0,0,0,3.5180,0.0,26.570,15.0,1.0,7.87,0
2236,2.1180,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5920,0.0,3.5240,0.0,0.0,-5.5920,0.0,0,0,0,0,0,0,3.5240,0.0,26.540,15.0,1.0,7.87,0
2238,2.1200,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5880,0.0,3.5190,0.0,0.0,-5.5880,0.0,0,0,0,0,0,0,3.5190,0.0,26.510,15.0,1.0,7.87,0
2240,2.1220,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5840,0.0,3.5110,0.0,0.0,-5.5840,0.0,0,0,0,0,0,0,3.5110,0.0,26.980,15.0,1.0,7.86,0
2242,2.1240,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5800,0.0,3.5080,0.0,0.0,-5.5800,0.0,0,0,0,0,0,0,3.5080,0.0,26.290,15.0,1.0,7.87,0
2244,2.1260,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5760,0.0,3.4980,0.0,0.0,-5.5760,0.0,0,0,0,0,0,0,3.4980,0.0,27.300,15.0,1.0,7.87,0
2246,2.1280,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5730,0.0,3.4890,0.0,0.0,-5.5730,0.0,0,0,0,0,0,0,3.4890,0.0,26.830,15.0,1.0,7.87,0
2248,2.1300,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5690,0.0,3.4810,0.0,0.0,-5.5690,0.0,0,0,0,0,0,0,3.4810,0.0,26.560,15.0,1.0,7.86,0
2250,2.1320,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5650,0.0,3.4790,0.0,0.0,-5.5650,0.0,0,0,0,0,0,0,3.4790,0.0,26.710,15.0,1.0,7.87,0
2252,2.1340,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5610,0.0,3.4790,0.0,0.0,-5.5610,0.0,0,0,0,0,0,0,3.4790,0.0,26.670,15.0,1.0,7.86,0
2254,2.1360,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5570,0.0,3.4810,0.0,0.0,-5.5570,0.0,0,0,0,0,0,0,3.4810,0.0,27.050,15.0,1.0,7.87,0
2256,2.1380,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5530,0.0,3.4810,0.0,0.0,-5.5530,0.0,0,0,0,0,0,0,3.4810,0.0,26.750,15.0,1.0,7.87,0
2258,2.1400,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5490,0.0,3.4820,0.0,0.0,-5.5490,0.0,0,0,0,0,0,0,3.4820,0.0,27.540,15.0,1.0,7.87,0
2260,2.1420,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5460,0.0,3.4820,0.0,0.0,-5.5460,0.0,0,0,0,0,0,0,3.4820,0.0,26.810,15.0,1.0,7.87,0
2262,2.1440,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5420,0.0,3.4860,0.0,0.0,-5.5420,0.0,0,0,0,0,0,0,3.4860,0.0,26.260,15.0,1.0,7.86,0
2264,2.1460,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5380,0.0,3.4900,0.0,0.0,-5.5380,0.0,0,0,0,0,0,0,3.4900,0.0,26.920,15.0,1.0,7.87,0
2266,2.1480,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5340,0.0,3.4980,0.0,0.0,-5.5340,0.0,0,0,0,0,0,0,3.4980,0.0,26.450,15.0,1.0,7.86,0
2268,2.1500,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5310,0.0,3.4980,0.0,0.0,-5.5310,0.0,0,0,0,0,0,0,3.4980,0.0,27.290,15.0,1.0,7.87,0
2270,2.1520,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5270,0.0,3.5040,0.0,0.0,-5.5270,0.0,0,0,0,0,0,0,3.5040,0.0,27.770,15.0,1.0,7.86,0
2272,2.1540,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5230,0.0,3.5080,0.0,0.0,-5.5230,0.0,0,0,0,0,0,0,3.5080,0.0,27.650,15.0,1.0,7.87,0
2274,2.1560,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5200,0.0,3.5180,0.0,0.0,-5.5200,0.0,0,0,0,0,0,0,3.5180,0.0,26.900,15.0,1.0,7.86,0
2276,2.1580,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5160,0.0,3.5270,0.0,0.0,-5.5160,0.0,0,0,0,0,0,0,3.5270,0.0,27.170,15.0,1.0,7.86,0
2278,2.1600,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5120,0.0,3.5400,0.0,0.0,-5.5120,0.0,0,0,0,0,0,0,3.5400,0.0,28.240,15.0,1.0,7.87,0
2280,2.1620,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5090,0.0,3.5570,0.0,0.0,-5.5090,0.0,0,0,0,0,0,0,3.5570,0.0,27.700,15.0,1.0,7.87,0
2282,2.1640,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5050,0.0,3.5690,0.0,0.0,-5.5050,0.0,0,0,0,0,0,0,3.5690,0.0,27.620,15.0,1.0,7.86,0
2284,2.1660,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.5020,0.0,3.5800,0.0,0.0,-5.5020,0.0,0,0,0,0,0,0,3.5800,0.0,28.080,15.0,1.0,7.86,0
2286,2.1680,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4980,0.0,3.5870,0.0,0.0,-5.4980,0.0,0,0,0,0,0,0,3.5870,0.0,28.690,15.0,1.0,7.86,0
2288,2.1700,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4940,0.0,3.5950,0.0,0.0,-5.4940,0.0,0,0,0,0,0,0,3.5950,0.0,28.270,15.0,1.0,7.87,0
2290,2.1720,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4910,0.0,3.5930,0.0,0.0,-5.4910,0.0,0,0,0,0,0,0,3.5930,0.0,27.850,15.0,1.0,7.86,0
2292,2.1740,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4870,0.0,3.5910,0.0,0.0,-5.4870,0.0,0,0,0,0,0,0,3.5910,0.0,27.980,15.0,1.0,7.87,0
2294,2.1760,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4840,0.0,3.5880,0.0,0.0,-5.4840,0.0,0,0,0,0,0,0,3.5880,0.0,28.130,15.0,1.0,7.86,0
2296,2.1780,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4800,0.0,3.5820,0.0,0.0,-5.4800,0.0,0,0,0,0,0,0,3.5820,0.0,27.680,15.0,1.0,7.87,0
2298,2.1800,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4770,0.0,3.5770,0.0,0.0,-5.4770,0.0,0,0,0,0,0,0,3.5770,0.0,27.550,15.0,1.0,7.86,0
2300,2.1820,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4730,0.0,3.5650,0.0,0.0,-5.4730,0.0,0,0,0,0,0,0,3.5650,0.0,28.040,15.0,1.0,7.87,0
2302,2.1840,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4690,0.0,3.5630,0.0,0.0,-5.4690,0.0,0,0,0,0,0,0,3.5630,0.0,27.690,15.0,1.0,7.87,0
2304,2.1860,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4660,0.0,3.5650,0.0,0.0,-5.4660,0.0,0,0,0,0,0,0,3.5650,0.0,28.090,15.0,1.0,7.87,0
2306,2.1880,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4620,0.0,3.5750,0.0,0.0,-5.4620,0.0,0,0,0,0,0,0,3.5750,0.0,28.190,15.0,1.0,7.86,0
2308,2.1900,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4590,0.0,3.5810,0.0,0.0,-5.4590,0.0,0,0,0,0,0,0,3.5810,0.0,29.140,15.0,1.0,7.87,0
2310,2.1920,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4550,0.0,3.5800,0.0,0.0,-5.4550,0.0,0,0,0,0,0,0,3.5800,0.0,27.910,15.0,1.0,7.87,0
2312,2.1940,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4520,0.0,3.5830,0.0,0.0,-5.4520,0.0,0,0,0,0,0,0,3.5830,0.0,28.240,15.0,1.0,7.87,0
2314,2.1960,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4480,0.0,3.5770,0.0,0.0,-5.4480,0.0,0,0,0,0,0,0,3.5770,0.0,28.270,15.0,1.0,7.87,0
2316,2.1980,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4450,0.0,3.5750,0.0,0.0,-5.4450,0.0,0,0,0,0,0,0,3.5750,0.0,28.560,15.0,1.0,7.85,0
2318,2.2000,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4420,0.0,3.5710,0.0,0.0,-5.4420,0.0,0,0,0,0,0,0,3.5710,0.0,28.850,15.0,1.0,7.87,0
2320,2.2020,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4380,0.0,3.5680,0.0,0.0,-5.4380,0.0,0,0,0,0,0,0,3.5680,0.0,28.280,15.0,1.0,7.87,0
2322,2.2040,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4350,0.0,3.5680,0.0,0.0,-5.4350,0.0,0,0,0,0,0,0,3.5680,0.0,28.190,15.0,1.0,7.87,0
2324,2.2060,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4320,0.0,3.5700,0.0,0.0,-5.4320,0.0,0,0,0,0,0,0,3.5700,0.0,27.910,15.0,1.0,7.87,0
2326,2.2080,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4280,0.0,3.5820,0.0,0.0,-5.4280,0.0,0,0,0,0,0,0,3.5820,0.0,28.240,15.0,1.0,7.87,0
2328,2.2100,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4250,0.0,3.5960,0.0,0.0,-5.4250,0.0,0,0,0,0,0,0,3.5960,0.0,28.870,15.0,1.0,7.88,0
2330,2.2120,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4220,0.0,3.6030,0.0,0.0,-5.4220,0.0,0,0,0,0,0,0,3.6030,0.0,28.720,15.0,1.0,7.86,0
2332,2.2140,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4190,0.0,3.6150,0.0,0.0,-5.4190,0.0,0,0,0,0,0,0,3.6150,0.0,28.340,15.0,1.0,7.86,0
2334,2.2160,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4150,0.0,3.6210,0.0,0.0,-5.4150,0.0,0,0,0,0,0,0,3.6210,0.0,28.640,15.0,1.0,7.87,0
2336,2.2180,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4120,0.0,3.6270,0.0,0.0,-5.4120,0.0,0,0,0,0,0,0,3.6270,0.0,28.850,15.0,1.0,7.87,0
2338,2.2200,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4090,0.0,3.6270,0.0,0.0,-5.4090,0.0,0,0,0,0,0,0,3.6270,0.0,29.080,15.0,1.0,7.85,0
2340,2.2220,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4060,0.0,3.6260,0.0,0.0,-5.4060,0.0,0,0,0,0,0,0,3.6260,0.0,28.690,15.0,1.0,7.87,0
2342,2.2240,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4030,0.0,3.6320,0.0,0.0,-5.4030,0.0,0,0,0,0,0,0,3.6320,0.0,28.870,15.0,1.0,7.87,0
2344,2.2260,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.4000,0.0,3.6370,0.0,0.0,-5.4000,0.0,0,0,0,0,0,0,3.6370,0.0,28.290,15.0,1.0,7.86,0
2346,2.2280,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3970,0.0,3.6390,0.0,0.0,-5.3970,0.0,0,0,0,0,0,0,3.6390,0.0,28.610,15.0,1.0,7.87,0
2348,2.2300,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3940,0.0,3.6400,0.0,0.0,-5.3940,0.0,0,0,0,0,0,0,3.6400,0.0,29.760,15.0,1.0,7.87,0
2350,2.2320,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3910,0.0,3.6420,0.0,0.0,-5.3910,0.0,0,0,0,0,0,0,3.6420,0.0,28.280,15.0,1.0,7.86,0
2352,2.2340,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3880,0.0,3.6520,0.0,0.0,-5.3880,0.0,0,0,0,0,0,0,3.6520,0.0,29.070,15.0,1.0,7.87,0
2354,2.2360,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3850,0.0,3.6570,0.0,0.0,-5.3850,0.0,0,0,0,0,0,0,3.6570,0.0,29.340,15.0,1.0,7.88,0
2356,2.2380,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3820,0.0,3.6570,0.0,0.0,-5.3820,0.0,0,0,0,0,0,0,3.6570,0.0,29.150,15.0,1.0,7.87,0
2358,2.2400,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3790,0.0,3.6620,0.0,0.0,-5.3790,0.0,0,0,0,0,0,0,3.6620,0.0,29.020,15.0,1.0,7.86,0
2360,2.2420,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3770,0.0,3.6610,0.0,0.0,-5.3770,0.0,0,0,0,0,0,0,3.6610,0.0,29.360,15.0,1.0,7.86,0
2362,2.2440,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3740,0.0,3.6600,0.0,0.0,-5.3740,0.0,0,0,0,0,0,0,3.6600,0.0,29.430,15.0,1.0,7.86,0
2364,2.2460,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3710,0.0,3.6680,0.0,0.0,-5.3710,0.0,0,0,0,0,0,0,3.6680,0.0,29.450,15.0,1.0,7.87,0
2366,2.2480,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3690,0.0,3.6770,0.0,0.0,-5.3690,0.0,0,0,0,0,0,0,3.6770,0.0,28.780,15.0,1.0,7.86,0
2368,2.2500,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3660,0.0,3.6850,0.0,0.0,-5.3660,0.0,0,0,0,0,0,0,3.6850,0.0,29.520,15.0,1.0,7.86,0
2370,2.2520,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3630,0.0,3.6900,0.0,0.0,-5.3630,0.0,0,0,0,0,0,0,3.6900,0.0,29.280,15.0,1.0,7.87,0
2372,2.2540,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3610,0.0,3.6930,0.0,0.0,-5.3610,0.0,0,0,0,0,0,0,3.6930,0.0,29.450,15.0,1.0,7.87,0
2374,2.2560,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3580,0.0,3.6950,0.0,0.0,-5.3580,0.0,0,0,0,0,0,0,3.6950,0.0,29.800,15.0,1.0,7.87,0
2376,2.2580,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3560,0.0,3.7000,0.0,0.0,-5.3560,0.0,0,0,0,0,0,0,3.7000,0.0,30.020,15.0,1.0,7.86,0
2378,2.2600,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3530,0.0,3.7130,0.0,0.0,-5.3530,0.0,0,0,0,0,0,0,3.7130,0.0,30.160,15.0,1.0,7.87,0
2380,2.2620,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3510,0.0,3.7310,0.0,0.0,-5.3510,0.0,0,0,0,0,0,0,3.7310,0.0,29.650,15.0,1.0,7.86,0
2382,2.2640,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3490,0.0,3.7460,0.0,0.0,-5.3490,0.0,0,0,0,0,0,0,3.7460,0.0,30.270,15.0,1.0,7.86,0
2384,2.2660,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3460,0.0,3.7570,0.0,0.0,-5.3460,0.0,0,0,0,0,0,0,3.7570,0.0,30.410,15.0,1.0,7.86,0
2386,2.2680,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3440,0.0,3.7720,0.0,0.0,-5.3440,0.0,0,0,0,0,0,0,3.7720,0.0,30.450,15.0,1.0,7.85,0
2388,2.2700,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3410,0.0,3.7790,0.0,0.0,-5.3410,0.0,0,0,0,0,0,0,3.7790,0.0,30.590,15.0,1.0,7.86,0
2390,2.2720,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3390,0.0,3.7840,0.0,0.0,-5.3390,0.0,0,0,0,0,0,0,3.7840,0.0,30.030,15.0,1.0,7.86,0
2392,2.2740,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3370,0.0,3.7900,0.0,0.0,-5.3370,0.0,0,0,0,0,0,0,3.7900,0.0,30.060,15.0,1.0,7.86,0
2394,2.2760,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3340,0.0,3.7920,0.0,0.0,-5.3340,0.0,0,0,0,0,0,0,3.7920,0.0,30.510,15.0,1.0,7.86,0
2396,2.2780,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3320,0.0,3.7910,0.0,0.0,-5.3320,0.0,0,0,0,0,0,0,3.7910,0.0,29.680,15.0,1.0,7.86,0
2398,2.2800,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3290,0.0,3.7950,0.0,0.0,-5.3290,0.0,0,0,0,0,0,0,3.7950,0.0,30.360,15.0,1.0,7.87,0
2400,2.2820,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3270,0.0,3.7930,0.0,0.0,-5.3270,0.0,0,0,0,0,0,0,3.7930,0.0,30.110,15.0,1.0,7.86,0
2402,2.2840,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3240,0.0,3.7900,0.0,0.0,-5.3240,0.0,0,0,0,0,0,0,3.7900,0.0,30.220,15.0,1.0,7.86,0
2404,2.2860,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3220,0.0,3.7880,0.0,0.0,-5.3220,0.0,0,0,0,0,0,0,3.7880,0.0,29.720,15.0,1.0,7.87,0
2406,2.2880,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3190,0.0,3.7890,0.0,0.0,-5.3190,0.0,0,0,0,0,0,0,3.7890,0.0,30.100,15.0,1.0,7.86,0
2408,2.2900,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3170,0.0,3.7870,0.0,0.0,-5.3170,0.0,0,0,0,0,0,0,3.7870,0.0,30.500,15.0,1.0,7.86,0
2410,2.2920,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3140,0.0,3.7940,0.0,0.0,-5.3140,0.0,0,0,0,0,0,0,3.7940,0.0,30.910,15.0,1.0,7.85,0
2412,2.2940,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3120,0.0,3.8010,0.0,0.0,-5.3120,0.0,0,0,0,0,0,0,3.8010,0.0,31.000,15.0,1.0,7.86,0
2414,2.2960,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3090,0.0,3.8090,0.0,0.0,-5.3090,0.0,0,0,0,0,0,0,3.8090,0.0,30.620,15.0,1.0,7.87,0
2416,2.2980,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3070,0.0,3.8180,0.0,0.0,-5.3070,0.0,0,0,0,0,0,0,3.8180,0.0,30.620,15.0,1.0,7.86,0
2418,2.3000,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3040,0.0,3.8250,0.0,0.0,-5.3040,0.0,0,0,0,0,0,0,3.8250,0.0,30.410,15.0,1.0,7.86,0
2420,2.3020,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.3020,0.0,3.8290,0.0,0.0,-5.3020,0.0,0,0,0,0,0,0,3.8290,0.0,30.950,15.0,1.0,7.87,0
2422,2.3040,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2990,0.0,3.8410,0.0,0.0,-5.2990,0.0,0,0,0,0,0,0,3.8410,0.0,30.740,15.0,1.0,7.86,0
2424,2.3060,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2970,0.0,3.8560,0.0,0.0,-5.2970,0.0,0,0,0,0,0,0,3.8560,0.0,31.130,15.0,1.0,7.87,0
2426,2.3080,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2940,0.0,3.8700,0.0,0.0,-5.2940,0.0,0,0,0,0,0,0,3.8700,0.0,31.630,15.0,1.0,7.86,0
2428,2.3100,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2910,0.0,3.8900,0.0,0.0,-5.2910,0.0,0,0,0,0,0,0,3.8900,0.0,30.960,15.0,1.0,7.86,0
2430,2.3120,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2890,0.0,3.9060,0.0,0.0,-5.2890,0.0,0,0,0,0,0,0,3.9060,0.0,30.430,15.0,1.0,7.85,0
2432,2.3140,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2860,0.0,3.9240,0.0,0.0,-5.2860,0.0,0,0,0,0,0,0,3.9240,0.0,30.730,15.0,1.0,7.87,0
2434,2.3160,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2830,0.0,3.9420,0.0,0.0,-5.2830,0.0,0,0,0,0,0,0,3.9420,0.0,30.540,15.0,1.0,7.85,0
2436,2.3180,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2800,0.0,3.9540,0.0,0.0,-5.2800,0.0,0,0,0,0,0,0,3.9540,0.0,30.690,15.0,1.0,7.86,0
2438,2.3200,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2770,0.0,3.9700,0.0,0.0,-5.2770,0.0,0,0,0,0,0,0,3.9700,0.0,31.740,15.0,1.0,7.87,0
2440,2.3220,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2750,0.0,3.9790,0.0,0.0,-5.2750,0.0,0,0,0,0,0,0,3.9790,0.0,31.350,15.0,1.0,7.86,0
2442,2.3240,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2720,0.0,3.9900,0.0,0.0,-5.2720,0.0,0,0,0,0,0,0,3.9900,0.0,30.700,15.0,1.0,7.87,0
2444,2.3260,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2690,0.0,3.9970,0.0,0.0,-5.2690,0.0,0,0,0,0,0,0,3.9970,0.0,31.620,15.0,1.0,7.86,0
2446,2.3280,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2650,0.0,4.0060,0.0,0.0,-5.2650,0.0,0,0,0,0,0,0,4.0060,0.0,31.910,15.0,1.0,7.86,0
2448,2.3300,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2620,0.0,4.0220,0.0,0.0,-5.2620,0.0,0,0,0,0,0,0,4.0220,0.0,31.310,15.0,1.0,7.86,0
2450,2.3320,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2590,0.0,4.0380,0.0,0.0,-5.2590,0.0,0,0,0,0,0,0,4.0380,0.0,31.230,15.0,1.0,7.86,0
2452,2.3340,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2560,0.0,4.0500,0.0,0.0,-5.2560,0.0,0,0,0,0,0,0,4.0500,0.0,31.410,15.0,1.0,7.86,0
2454,2.3360,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2520,0.0,4.0610,0.0,0.0,-5.2520,0.0,0,0,0,0,0,0,4.0610,0.0,31.710,15.0,1.0,7.86,0
2456,2.3380,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2490,0.0,4.0680,0.0,0.0,-5.2490,0.0,0,0,0,0,0,0,4.0680,0.0,31.900,15.0,1.0,7.87,0
2458,2.3400,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2450,0.0,4.0690,0.0,0.0,-5.2450,0.0,0,0,0,0,0,0,4.0690,0.0,32.160,15.0,1.0,7.86,0
2460,2.3420,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2420,0.0,4.0660,0.0,0.0,-5.2420,0.0,0,0,0,0,0,0,4.0660,0.0,32.220,15.0,1.0,7.87,0
2462,2.3440,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2380,0.0,4.0630,0.0,0.0,-5.2380,0.0,0,0,0,0,0,0,4.0630,0.0,32.260,15.0,1.0,7.86,0
2464,2.3460,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2350,0.0,4.0640,0.0,0.0,-5.2350,0.0,0,0,0,0,0,0,4.0640,0.0,32.380,15.0,1.0,7.87,0
2466,2.3480,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2310,0.0,4.0570,0.0,0.0,-5.2310,0.0,0,0,0,0,0,0,4.0570,0.0,32.150,15.0,1.0,7.86,0
2468,2.3500,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2270,0.0,4.0510,0.0,0.0,-5.2270,0.0,0,0,0,0,0,0,4.0510,0.0,31.320,15.0,1.0,7.87,0
2470,2.3520,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2230,0.0,4.0490,0.0,0.0,-5.2230,0.0,0,0,0,0,0,0,4.0490,0.0,31.930,15.0,1.0,7.86,0
2472,2.3540,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2200,0.0,4.0490,0.0,0.0,-5.2200,0.0,0,0,0,0,0,0,4.0490,0.0,32.150,15.0,1.0,7.86,0
2474,2.3560,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2160,0.0,4.0440,0.0,0.0,-5.2160,0.0,0,0,0,0,0,0,4.0440,0.0,31.920,15.0,1.0,7.86,0
2476,2.3580,2000,2,0,1,0,0,1,0,0,0,1,0,0,0,0.01,5.2120,0.0,4.0460,0.0,0.0,-5.2120,0.0,0,0,0,0,0,0,4.0460,0.0,32.490,15.0,1.0,7.85,0
